Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1833.034	-2112.474	279.4404	0.0218428	0.00538129	0.0195161	0.0416796	0.0701711	0.03741	0.0166567	0.0362021	0.0323967	0.0140524	0.0376785	0.0112812	0.0095002	0.000742552	0.00772767	0.0185097	0.0467283	0.0289068	0.0322506	0.000332693	0.00290812	0.0378612	0.0150933	0.0208287	0.0201763	0.0321724	0.0383584	0.0380739	0.0789305	0.096685	0.0843426	0.0405755	0.00518216	0.0320694	0.000948177	0.0491218	0.0108458	0.0397772	0.00851213	0.00357113	0.0587921	0.0202688	7.52816e-05	0.0537751	0.0211058	0.00317468	0.0220652	0.0136064	0.0277865	0.0365719	0.0253415	0.0144553	0.00715209	0.0169954	0.00861188	0.0186076	0.0969428	0.0552216	0.0287332	0.0210012	0.00196869	0.0125539	0.00710892	0.0024429	0.002694	0.0204714	0.000312756	0.00777422	0.00186251	0.00552499	0.0607249	0.117488	0.0652614	0.0462885	0.0113465	0.00604864	0.0232022	0.00892825	0.0156301	0.00962308	0.000269426	0.00104146	0.0165781	0.0154356	0.00519322	0.00531574	0.0248985	0.00967162	0.000670016	0.0015782	0.0152969	1.06075e-05	0.0276925	0.0447918	0.00707553	0.000287261	0.00286494	0.0113081	0.0666807	0.00807511	0.0194259	0.000388311	0.00806852	0.00728657	0.0538679	0.00101456	0.0844761	0.0044018	0.0121565	0.103855	0.00699583	0.0719929	0.0862107	0.0214131	0.0538482	0.0185614	0.0638544	0.0401219	0.00648802	0.00616541	0.0144333	0.0150933	0.00757011	0.0761644	0.00749964	0.00351737	0.000713277	0.00953108	0.00132023	0.075296	0.0064207	0.0459996	0.0522605	0.0119885	0.0319991	0.0831454	0.204172	0.0223702	0.0158956	0.0327467	0.0300639	0.0198093	0.0955196	0.00735398	0.0890173	0.4487191	1.551281	0.206319	0.463126	0.78651	1.27144	2.15924	4.84686	1.141241	3.457131	0.00543655	0.00133937	0.00485745	0.0103738	0.0174652	0.00931114	0.00414576	0.00901048	0.00806336	0.00349755	0.00937795	0.00280783	0.00236454	0.000184817	0.00192337	0.00460695	0.0116304	0.00719475	0.00802699	8.28055e-05	0.000723814	0.00942343	0.00375663	0.00518414	0.00502177	0.00800753	0.00954719	0.00947638	0.0196453	0.0240643	0.0209924	0.010099	0.00128981	0.0079819	0.000235996	0.0122261	0.00269946	0.00990032	0.00211862	0.000888832	0.014633	0.00504478	1.87372e-05	0.0133843	0.00525311	0.000790159	0.00549189	0.00338656	0.00691589	0.00910253	0.00630735	0.00359785	0.00178011	0.00423005	0.00214345	0.00463133	0.0241285	0.0137443	0.00715152	0.00522708	0.000489995	0.00312458	0.00176937	0.000608025	0.000670521	0.00509521	7.78432e-05	0.00193496	0.000463568	0.00137514	0.0151141	0.0292422	0.0162432	0.0115209	0.00282408	0.00150547	0.0057749	0.00222219	0.00389024	0.00239513	6.70586e-05	0.000259212	0.0041262	0.00384184	0.00129256	0.00132306	0.0061971	0.00240721	0.000166763	0.000392805	0.00380732	2.64015e-06	0.00689249	0.0111484	0.00176106	7.14977e-05	0.000713066	0.00281453	0.0165964	0.00200985	0.004835	9.66483e-05	0.00200821	0.00181359	0.0134074	0.000252518	0.0210256	0.00109558	0.00302569	0.0258489	0.00174122	0.0179186	0.0214574	0.00532961	0.0134025	0.00461982	0.015893	0.00998611	0.00161483	0.00153453	0.00359237	0.00375665	0.00188416	0.0189569	0.00186662	0.000875454	0.000177531	0.00237223	0.000328598	0.0187407	0.00159807	0.011449	0.0130073	0.00298386	0.00796439	0.0206944	0.0508172	0.00556782	0.00395632	0.00815047	0.00748273	0.00493043	0.0237743	0.00183036	0.0221559	0.77564	0.22436	4.017771
36	-1824.089	-2104.392	280.3036	0.0101303	0.00647998	0.0178513	0.0112152	0.0413742	0.0271877	0.0153532	0.0463726	0.018314	0.0128536	0.0509741	0.0113882	0.00670165	0.00214492	0.0042949	0.02326	0.0246675	0.0053076	0.0118628	0.00423631	0.00384028	0.0606664	0.0278648	0.0267466	0.0164241	0.025436	0.0481119	0.0236986	0.0366039	0.124682	0.0687701	0.0543564	0.00739946	0.0293338	0.00314184	0.0636286	9.86649e-05	0.0364807	0.0105833	0.0127467	0.0678417	0.026838	0.00402059	0.0465109	0.0107149	0.0211618	0.00452982	0.0066024	0.0229464	0.00709103	0.0381536	0.00590485	0.000488203	0.0238341	0.012128	0.00788589	0.0697525	0.0287098	0.00128619	0.00301764	0.00370479	0.022045	0.00509715	0.00333068	0.00466413	0.00956526	0.000466592	0.0111569	0.0040428	0.015365	0.13425	0.101027	0.103324	0.0698738	0.00745166	0.0353526	0.00450608	0.0146476	0.0139455	0.00364172	0.000811845	0.00796934	0.0138594	0.00300932	0.0181371	0.0173414	0.0106351	0.00802181	0.0138331	0.00947814	0.0190097	0.000263423	0.0100378	0.0200028	0.0147594	0.00029815	0.00445912	0.00254082	0.0373091	0.00539997	0.00770358	0.000716758	0.0087379	0.0204036	0.055154	0.00268776	0.0772699	0.00114974	0.0239335	0.0949959	0.0169399	0.032485	0.0655587	0.018614	0.065187	0.016978	0.0343494	0.00521365	0.0110914	0.0114696	0.0332902	0.00252412	0.00440951	0.0224761	0.0113998	0.00943915	0.00064859	0.0430891	5.60131e-05	0.0361766	0.0265508	0.0521825	0.0503562	0.014243	0.0117306	0.0760528	0.0855024	0.0368728	0.0451478	0.011699	0.0419802	0.00837283	0.0476925	0.00366411	0.123889	0.5001533	1.499847	0.192009	0.447171	0.777955	1.28542	2.23628	5.20809	1.193218	2.998774	0.00281652	0.00180163	0.00496322	0.00311818	0.0115033	0.00755901	0.00426866	0.012893	0.00509185	0.00357371	0.0141724	0.00316628	0.00186327	0.000596353	0.00119412	0.006467	0.00685833	0.00147568	0.00329824	0.00117783	0.00106772	0.0168671	0.00774729	0.00743638	0.00456641	0.007072	0.0133766	0.00658893	0.010177	0.0346654	0.0191202	0.0151128	0.00205728	0.0081557	0.000873528	0.0176907	2.74319e-05	0.0101428	0.00294247	0.00354398	0.0188621	0.00746179	0.00111785	0.0129315	0.00297907	0.00588365	0.00125943	0.00183567	0.00637982	0.00197153	0.0106079	0.00164173	0.000135735	0.00662661	0.00337195	0.00219252	0.0193934	0.00798221	0.000357601	0.000838999	0.00103005	0.00612919	0.00141716	0.000926031	0.00129677	0.00265944	0.000129727	0.00310196	0.00112402	0.00427193	0.0373257	0.0280887	0.0287272	0.0194271	0.00207179	0.00982912	0.00125283	0.00407248	0.00387729	0.00101251	0.000225718	0.00221572	0.00385333	0.000836683	0.00504269	0.00482145	0.00295689	0.00223031	0.00384602	0.00263522	0.00528527	7.32399e-05	0.00279082	0.00556138	0.00410357	8.28949e-05	0.00123977	0.000706427	0.0103731	0.00150136	0.00214183	0.000199281	0.00242941	0.00567282	0.0153345	0.000747279	0.0214834	0.000319665	0.00665425	0.0264118	0.00470981	0.00903184	0.0182274	0.00517528	0.018124	0.00472042	0.0095502	0.00144956	0.00308375	0.00318891	0.0092557	0.000701782	0.00122598	0.00624904	0.0031695	0.00262438	0.000180328	0.0119801	1.55734e-05	0.0100582	0.00738193	0.0145083	0.0140006	0.00395999	0.00326148	0.021145	0.0237723	0.0102518	0.0125525	0.00325269	0.0116718	0.00232791	0.01326	0.00101874	0.0344449	0.749923	0.250077	3.596722
72	-1834.73	-2114.369	279.6385	0.0250198	0.00927685	0.0285381	0.0192076	0.0348943	0.0351855	0.0187295	0.0529034	0.0413495	0.00884025	0.0177414	0.00628404	0.0198306	0.000205478	0.0125892	0.0174249	0.0313086	0.021472	0.0409162	0.00577099	0.00770084	0.0769993	0.0603637	0.0111545	0.036921	0.031815	0.0226543	0.0132687	0.0228888	0.112915	0.0872848	0.0233228	0.0172707	0.0327775	0.00463478	0.0432257	0.000544489	0.0438789	0.0175154	0.0047104	0.0505252	0.015632	0.0137609	0.00769355	0.0101984	0.0238472	0.0042977	0.00975194	0.0479117	0.0207498	0.0198474	0.0137651	0.00374424	0.0244477	0.00784696	0.00149898	0.0557571	0.00972639	0.00995702	0.0223227	0.00406784	0.0122575	0.00866899	0.00617591	0.00787998	0.068256	0.00285776	0.00728645	0.00370962	0.0311709	0.152081	0.195131	0.0466594	0.0886856	0.00517866	0.019545	0.00613427	0.0148736	0.017752	0.00245537	0.00317416	0.0142721	0.0268559	0.00755768	0.0111399	0.0199404	0.0430611	0.0028039	0.0125727	0.0099147	0.0241276	0.00122746	0.00414911	0.0152148	0.00431326	0.000739314	0.0188003	0.0020815	0.0569899	0.00555963	0.0149253	0.0016805	0.00335926	0.0137698	0.0416981	0.00728004	0.0648862	0.00836325	0.0233127	0.0608051	0.0059131	0.0502449	0.0663967	0.0162972	0.0317352	0.0348242	0.0244598	0.0132466	0.0138197	0.0132976	0.00946326	0.0140455	0.00339764	0.0285272	0.0144689	0.013265	0.00422349	0.0339092	0.000940329	0.0755344	0.0336989	0.0695654	0.0798392	0.0287662	0.0202806	0.0778537	0.0832897	0.00926662	0.0178196	0.0536076	0.0737977	0.0143187	0.155242	0.00657143	0.0748112	0.4916756	1.508324	0.202259	0.458659	0.784135	1.27529	2.18027	4.94414	1.155611	3.067723	0.00627888	0.00232808	0.00716181	0.00482027	0.00875695	0.00883001	0.00470029	0.0132764	0.0103769	0.00221852	0.00445233	0.00157702	0.00497661	5.1566e-05	0.00315934	0.0043729	0.0078571	0.00538854	0.0102682	0.00144827	0.00193257	0.0193235	0.0151487	0.00279929	0.00926556	0.00798416	0.00568524	0.00332986	0.0057441	0.0283366	0.0219047	0.005853	0.00433418	0.00822572	0.00116313	0.0108477	0.000136643	0.0110117	0.00439561	0.00118211	0.0126796	0.00392294	0.00345338	0.00193075	0.00255935	0.00598462	0.00107853	0.00244731	0.0120237	0.0052073	0.00498083	0.00345443	0.000939641	0.00613531	0.00196924	0.000376178	0.0139926	0.0024409	0.00249878	0.00560203	0.00102085	0.00307609	0.00217554	0.00154988	0.00197753	0.0171293	0.000717172	0.00182858	0.000930952	0.00782252	0.0381657	0.0489694	0.0117095	0.0222562	0.00129962	0.00490495	0.00153943	0.00373262	0.00445497	0.000616192	0.000796575	0.00358168	0.00673965	0.00189665	0.00279563	0.00500418	0.0108065	0.000703656	0.0031552	0.00248816	0.00605496	0.000308038	0.00104124	0.00381825	0.00108244	0.000185536	0.00471805	0.000522366	0.014302	0.00139522	0.0037456	0.000421732	0.000843026	0.00345561	0.0104644	0.00182697	0.0162836	0.00209881	0.00585047	0.0152594	0.00148393	0.0126093	0.0166627	0.00408989	0.00796414	0.00873935	0.00613834	0.00332431	0.00346814	0.00333711	0.00237486	0.00352482	0.000852658	0.00715908	0.00363106	0.00332894	0.00105991	0.00850973	0.000235981	0.0189558	0.00845695	0.0174579	0.0200361	0.00721906	0.00508954	0.0195379	0.0209021	0.00232552	0.00447193	0.0134532	0.01852	0.00359337	0.0389591	0.00164914	0.0187743	0.754162	0.245838	3.984758
108	-1825.024	-2103.615	278.591	0.021734	0.00104347	0.0303352	0.0102339	0.116186	0.0604985	0.00949507	0.0327677	0.024994	0.00736996	0.0139119	0.0173625	0.0171472	0.00383564	0.00683051	0.0154019	0.015803	0.0370886	0.0248728	0.00930316	0.0197293	0.0605344	0.0377786	0.0217356	0.0354622	0.0245019	0.0284355	0.028231	0.0620144	0.0286616	0.0712872	0.0308646	0.0199398	0.0198398	0.00892533	0.0801419	0.0155067	0.0506604	0.00328064	0.000389441	0.0328881	0.0252719	0.00675109	0.0226656	0.0234867	0.0266748	0.00526805	0.00631107	0.0569859	0.0238032	0.0187296	0.00447866	0.00102711	0.0215409	0.0161985	0.00313013	0.0643744	0.0328278	0.0115507	0.0236439	0.00554945	0.0114258	0.00786342	0.00101907	0.01156	0.0297429	0.00928342	0.00848013	0.0066621	0.045228	0.175585	0.163505	0.0235712	0.0699361	0.0102665	0.0702201	0.0137573	0.0139081	0.0169631	0.00378555	0.00325844	0.0153821	0.0229609	0.00693067	0.00642167	0.00901908	0.0873551	0.000765743	0.0433713	0.011447	0.0059321	0.0011332	0.00458123	0.0425043	0.00887684	0.00309621	0.0230035	0.0232221	0.0485458	0.0136608	0.013462	0.00819719	0.00905698	0.00882772	0.0333593	0.0136808	0.093139	0.0088891	0.0312627	0.0966848	0.00110577	0.0490178	0.119194	0.0220623	0.0560744	0.0402063	0.030687	0.0303359	0.0448331	0.0390879	0.040582	0.00595654	0.00266803	0.0149338	0.0101007	0.0135288	0.00718865	0.0130639	0.000380516	0.131557	0.0338567	0.037296	0.105034	0.00539819	0.0291221	0.0711138	0.0241838	0.0337234	0.0176552	0.0421956	0.0852031	0.01801	0.179235	0.00758704	0.184357	0.4730151	1.526985	0.180417	0.433795	0.770618	1.29766	2.30524	5.54272	1.238245	3.228195	0.00483555	0.000232161	0.00674922	0.00227692	0.0258501	0.0134602	0.00211254	0.00729044	0.00556088	0.00163973	0.00309523	0.00386295	0.00381504	0.000853384	0.00151971	0.00342673	0.00351598	0.00825178	0.00553391	0.00206984	0.00438954	0.0134682	0.00840529	0.00483592	0.00788991	0.00545138	0.00632656	0.00628106	0.0137975	0.00637686	0.0158606	0.00686701	0.00443638	0.00441413	0.00198578	0.0178306	0.00345005	0.0112713	0.000729905	8.66462e-05	0.00731722	0.0056227	0.00150204	0.00504283	0.00522553	0.00593483	0.00117208	0.00140414	0.0126787	0.00529593	0.00416712	0.000996449	0.000228519	0.00479259	0.00360398	0.000696417	0.0143225	0.0073038	0.00256989	0.00526049	0.00123469	0.00254211	0.00174952	0.000226731	0.00257197	0.00661745	0.00206545	0.00188673	0.00148224	0.0100627	0.0390656	0.0363779	0.00524432	0.01556	0.00228418	0.0156231	0.00306085	0.00309439	0.0037741	0.000842241	0.000724965	0.00342234	0.00510854	0.00154199	0.00142875	0.00200664	0.0194355	0.000170369	0.0096496	0.00254683	0.00131982	0.000252123	0.00101927	0.00945671	0.00197499	0.000688872	0.00511801	0.00516664	0.0108009	0.00303936	0.00299514	0.00182378	0.00201507	0.00196406	0.00742204	0.00304381	0.0207223	0.00197772	0.00695557	0.0215112	0.000246022	0.0109059	0.0265192	0.00490861	0.0124759	0.00894542	0.0068275	0.00674938	0.00997484	0.0086966	0.00902901	0.00132526	0.000593605	0.0033226	0.00224728	0.00301001	0.00159939	0.00290656	8.46603e-05	0.0292698	0.00753273	0.00829793	0.0233688	0.00120103	0.00647932	0.015822	0.00538062	0.00750305	0.00392807	0.00938803	0.0189567	0.00400701	0.0398777	0.00168803	0.0410173	0.763492	0.236508	4.494619
144	-1827.832	-2108.153	280.3203	0.020912	0.0036093	0.0265819	0.0315227	0.0595818	0.0229322	0.0130425	0.0241162	0.01623	0.0126493	0.0197259	0.0196186	0.0110481	0.00385761	0.00159461	0.00730896	0.0121748	0.00745199	0.0278492	0.00572162	0.00562364	0.0130259	0.0275276	0.0094869	0.0232301	0.00643714	0.0215714	0.0115724	0.0362198	0.0356338	0.0622708	0.0212673	0.00553734	0.0165774	0.0104587	0.0500456	0.00125672	0.0359215	0.0096045	0.00580362	0.0142615	0.00549049	0.00107896	0.023079	0.0105978	0.00709303	0.0103484	0.0237729	0.0473006	0.0154631	0.0105546	0.0101248	0.000358813	0.0119988	0.00336364	0.00957386	0.0443573	0.024647	0.0217937	0.00339541	0.000489729	0.00324106	0.00673292	0.00334603	0.0102122	0.0165493	0.004374	0.00265606	0.0168945	0.0350574	0.120987	0.100276	0.129276	0.00484926	0.0251541	0.0483853	0.00374787	0.0179995	0.0209432	0.003315	0.0334527	0.0255106	0.0189417	0.00480079	0.0088365	0.0190292	0.0671503	0.0068418	0.0153855	0.0214041	0.00255601	0.00222341	0.00347337	0.0292877	0.00107162	0.00631969	0.0142044	0.00577663	0.0334506	0.00484791	0.0426892	0.00239342	0.00614562	0.00370282	0.0394378	0.0109828	0.0971728	0.0104899	0.0355934	0.0515541	0.00532728	0.0136968	0.0894477	0.0635567	0.0494467	0.0116353	0.0558308	0.0145304	0.0143145	0.0269336	0.0246695	0.0210695	0.00180293	0.0331521	0.0231809	0.015597	0.0104125	0.0267509	0.00355218	0.0906494	0.0170437	0.0216937	0.0363898	0.027185	0.0352028	0.115827	0.00965103	0.0164327	0.00780915	0.0181539	0.066727	0.0218234	0.0345246	0.0123957	0.127032	0.4724557	1.527544	0.146972	0.392516	0.746949	1.33878	2.54766	6.80403	1.386495	3.233201	0.00611836	0.00105599	0.00777721	0.00922278	0.0174322	0.00670942	0.00381591	0.00705583	0.00474851	0.00370088	0.00577131	0.00573994	0.00323241	0.00112864	0.000466544	0.00213843	0.00356206	0.00218027	0.00814801	0.00167401	0.00164534	0.00381106	0.00805392	0.00277564	0.00679657	0.00188335	0.00631128	0.00338579	0.010597	0.0104256	0.0182189	0.00622231	0.00162009	0.00485015	0.00305997	0.0146421	0.000367686	0.0105098	0.00281005	0.001698	0.00417257	0.00160638	0.000315676	0.00675237	0.00310065	0.00207525	0.00302769	0.00695539	0.013839	0.00452412	0.00308802	0.00296228	0.00010498	0.00351057	0.00098412	0.00280108	0.0129779	0.00721111	0.00637632	0.000993415	0.000143283	0.000948257	0.00196989	0.000978967	0.00298784	0.00484193	0.00127973	0.000777098	0.00494291	0.0102569	0.035398	0.0293383	0.0378232	0.00141878	0.00735947	0.0141564	0.00109654	0.00526622	0.00612749	0.00096989	0.00978745	0.00746378	0.00554187	0.00140459	0.00258534	0.00556749	0.0196466	0.00200175	0.00450143	0.00626232	0.000747825	0.000650516	0.00101622	0.00856887	0.000313531	0.00184899	0.00415587	0.0016901	0.00978684	0.00141838	0.0124898	0.000700257	0.00179806	0.00108336	0.0115385	0.00321331	0.0284304	0.0030691	0.0104138	0.0150835	0.00155863	0.00400734	0.0261702	0.0185952	0.0144669	0.00340421	0.0163347	0.00425126	0.00418807	0.00788012	0.00721771	0.00616443	0.000527495	0.00969949	0.00678216	0.00456331	0.00304645	0.00782667	0.00103928	0.0265218	0.00498657	0.00634705	0.0106468	0.00795367	0.0102995	0.0338883	0.00282366	0.00480781	0.00228477	0.0053114	0.0195227	0.00638501	0.0101011	0.00362668	0.0371664	0.763772	0.236228	3.417918
